id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance,label,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
54987316,0,0,0,0,12,10,82500.0,928.8,71364.0,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
58998029,0,0,0,0,9,10,129800.0,1395.6,15668.0,0,4,1244.0,3,107000.0,2,8,5,112,5,60017,3.16227766
58984702,0,0,0,0,7,10,128700.0,1748.4,14542.0,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
58984737,0,0,0,0,10,10,118800.0,1502.4,80040.0,0,5,1292.0,3,130000.0,2,15,2,111,4,71000,173.20508080000002
58985684,0,0,0,0,9,10,135300.0,46560.0,99077.0,0,5,1239.5,3,68000.0,2,15,5,100,5,60054,223.6067977
58989402,0,0,0,0,8,10,116600.0,25117.2,32627.0,0,7,1325.0,1,195000.0,2,11,5,109,5,350703,221.3594362
59000340,0,0,0,0,11,10,55000.0,18315.6,50495.0,0,4,1313.0,3,98000.0,1,8,9,103,5,151300,173.20508080000002
54991470,0,0,0,0,14,10,550000.0,322006.8,511715.0,0,4,1338.5,1,150000.0,2,8,5,110,5,60029,316.22776600000003
59004828,0,0,0,0,12,10,174900.0,682.8,15767.0,0,4,1274.0,1,132000.0,2,8,5,107,3,60016,202.4845673
54989264,0,0,0,0,7,10,132000.0,97563.6,100140.0,0,4,1343.0,3,110000.0,2,8,2,105,5,60043,1.0
58989705,0,0,0,0,9,10,68200.0,69543.6,65051.0,1,7,1311.5,3,105000.0,2,11,9,88,5,60043,187.08286930000003
58991389,0,0,0,0,12,10,23100.0,0.0,26323.0,0,7,1365.5,3,84000.0,2,11,5,100,3,60023,1.0
54987040,3,0,0,31,10,10,170500.0,35080.8,29734.0,1,7,1190.0,3,95000.0,2,11,5,88,3,60019,1.0
59003773,0,0,0,0,11,10,138600.0,31134.0,32108.0,0,4,1320.5,3,164000.0,1,8,5,105,5,151300,187.08286930000003
58991302,0,0,0,0,12,10,110000.0,80233.2,107237.0,0,7,1290.5,1,108000.0,1,11,5,95,5,60064,1.0
54983719,0,0,0,0,10,10,96800.0,48388.8,40824.0,0,5,1251.5,3,106000.0,2,15,5,83,5,350012,223.6067977
58989779,0,0,0,0,10,10,148500.0,11727.6,30566.0,0,7,1350.5,3,176000.0,2,11,9,102,3,151004,1.0
54982916,0,0,0,0,7,10,100100.0,205.2,48310.0,0,5,1352.0,3,88000.0,2,15,9,101,5,350091,198.1464105
54983039,0,0,0,0,7,10,97900.0,-634.8,8230.0,0,5,1233.5,3,82000.0,2,15,5,88,3,60014,1.0
54985215,0,0,0,0,8,10,68200.0,68991.6,62787.0,0,7,1206.5,3,76000.0,2,11,5,108,4,72000,173.20508080000002
58994607,0,0,0,0,13,10,44000.0,10112.4,28049.0,0,7,1377.5,3,78000.0,1,11,5,100,3,60017,173.20508080000002
58993583,0,0,0,0,6,10,189200.0,181030.8,173080.0,0,7,1338.5,1,156000.0,2,11,-1,69,5,151300,1.0
58998919,0,0,0,0,3,10,67100.0,7748.4,57964.0,1,4,1253.0,3,84000.0,2,8,5,107,4,72001,173.20508080000002
59002105,0,0,0,0,5,10,56100.0,5203.2,5407.0,1,4,1277.0,3,91000.0,2,8,5,114,4,72000,158.11388300000002
59000101,0,0,0,0,4,10,45100.0,32974.8,36500.0,1,4,1223.0,3,50000.0,2,8,5,110,4,72000,173.20508080000002
58989720,0,0,0,0,4,10,112200.0,-39.6,6616.0,0,7,1280.0,3,156000.0,1,11,5,96,5,72000,187.08286930000003
58998988,0,0,0,0,6,10,119900.0,112590.0,110199.0,0,4,1239.5,3,103000.0,2,8,5,103,5,60036,244.94897430000003
54985180,0,0,0,0,4,10,69300.0,44205.6,50817.0,0,7,1215.5,3,63000.0,1,11,5,100,5,71000,212.1320344
58994048,0,0,0,0,10,10,108900.0,21915.6,46398.0,0,7,1239.5,3,99000.0,2,11,5,110,4,60027,1.0
58985870,0,0,0,0,7,10,59400.0,15612.0,24869.0,0,5,1257.5,3,95000.0,2,15,5,93,5,60036,1.0
59002746,0,0,0,0,12,10,110000.0,20744.4,22527.0,1,4,1239.5,3,90000.0,2,8,5,100,3,60019,173.20508080000002
58986802,0,0,0,0,13,10,96800.0,83355.6,86843.0,1,5,1241.0,3,61000.0,2,15,2,109,4,552104,187.08286930000003
54986472,0,0,0,0,14,10,27500.0,15478.8,25038.0,0,7,1250.0,3,82000.0,2,11,5,105,5,72000,1.0
58993672,0,0,0,0,13,10,58300.0,24783.6,47048.0,0,7,1415.0,3,155000.0,2,11,5,107,3,60005,212.1320344
58999582,0,0,0,0,10,10,44000.0,16614.0,37099.0,0,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0
54989304,0,0,0,0,9,10,371800.0,34299.6,63473.0,0,4,1238.0,3,125000.0,2,8,9,85,5,60002,1.0
54987227,0,0,0,0,14,10,96800.0,78274.8,65729.0,0,7,1322.0,1,141000.0,2,11,5,84,3,60004,1.0
58984798,0,0,0,0,9,10,68200.0,-64.8,60282.0,0,5,1299.5,3,273000.0,2,15,2,108,5,72000,200.0
54982530,0,0,0,0,7,10,55000.0,0.0,3806.0,0,5,1272.5,3,120000.0,1,15,5,110,5,72000,187.08286930000003
58984937,0,0,0,0,9,10,16500.0,1225.2,5869.0,0,5,1296.5,1,130000.0,2,15,-1,86,4,60018,158.11388300000002
58987900,0,0,0,0,14,10,59400.0,2845.2,36508.0,0,5,1248.5,1,81000.0,2,15,9,79,3,450033,187.08286930000003
58995478,0,0,0,0,16,10,141900.0,4701.6,104099.0,0,7,1301.0,1,77000.0,2,11,5,95,3,450000,173.20508080000002
54988984,0,0,0,0,11,10,121000.0,44623.2,43869.0,0,4,1214.0,3,99000.0,2,8,5,112,4,72000,200.0
58987349,0,0,0,0,14,10,88000.0,9465.6,60500.0,0,5,1248.5,3,106000.0,2,15,5,85,3,151300,1.0
58983291,1,0,0,1,8,10,162800.0,2924.4,15122.0,0,5,1304.0,3,390000.0,2,15,5,91,5,60050,1.0
58989748,1,0,0,1,9,10,110000.0,65830.8,78468.0,1,7,1200.5,3,110000.0,2,11,5,113,4,60034,249.69981980000003
58986997,0,0,0,0,13,10,89100.0,17511.6,78895.0,0,5,1316.0,3,141000.0,2,15,5,99,4,550004,223.6067977
59005843,0,0,0,0,15,10,55000.0,33940.8,42594.0,0,4,1230.5,1,71000.0,2,8,5,100,5,72001,1.0
58999145,0,0,0,0,12,10,169400.0,108369.6,95995.0,0,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002
59002836,0,0,0,0,13,10,116600.0,796.8,13777.0,0,7,1263.5,3,120000.0,2,11,9,86,5,151300,1.0
59001607,0,0,0,0,3,10,44000.0,41830.8,42914.0,1,4,1187.0,3,100000.0,2,8,5,102,3,60017,547.7225575
54986538,0,0,0,0,4,10,16500.0,13154.4,15362.0,1,7,1223.0,3,55000.0,2,11,5,89,5,60069,1.0
58983850,0,0,0,0,1,10,72600.0,1518.0,1764.0,0,5,1221.5,3,97000.0,2,15,9,109,4,72001,263.3097036
54986764,0,0,0,0,7,10,93500.0,3598.8,5883.0,0,7,1304.0,1,111000.0,2,11,9,113,4,151300,1.0
58990734,0,0,0,0,7,10,74800.0,0.0,4078.0,0,7,1278.5,1,88000.0,2,11,-1,89,5,60001,1.0
58996064,0,0,0,0,10,10,106700.0,113962.8,100642.0,0,7,1230.5,3,69000.0,1,11,9,72,5,151300,187.08286930000003
59001676,2,0,0,2,8,10,55000.0,11038.8,49733.0,1,4,1287.5,3,120000.0,2,8,9,114,5,60059,1.0
58985806,0,0,0,0,11,10,127600.0,57337.2,73257.0,0,5,1326.5,3,133000.0,2,15,5,110,5,71000,1.0
54985173,0,0,0,0,10,10,117700.0,80874.0,113238.0,0,7,1245.5,3,68000.0,2,11,5,111,4,60091,200.0
59004503,0,0,0,0,13,10,106700.0,1200.0,23703.0,0,4,1305.5,1,129000.0,2,8,5,81,5,60014,1.0
54986288,0,0,0,0,13,10,62700.0,44241.6,48948.0,0,7,1278.5,1,105000.0,2,11,-1,112,4,450002,158.11388300000002
54982665,0,0,0,0,9,10,60500.0,6657.6,18934.0,1,5,1245.5,3,77000.0,2,15,5,109,5,151300,244.94897430000003
54988125,0,0,0,0,15,10,163900.0,30520.8,41674.0,0,7,1305.5,1,136000.0,2,11,-1,105,4,60061,1.0
59004290,0,0,0,0,14,10,125400.0,121910.4,107265.0,0,4,1257.5,3,113000.0,2,8,5,100,5,60014,1.0
58995727,0,0,0,0,15,10,41250.0,28812.0,25168.0,0,7,1214.0,3,58000.0,2,11,5,112,4,71006,1.0
58997112,1,0,0,11,15,10,86900.0,46146.0,38955.0,0,7,1202.0,3,63000.0,2,11,-1,112,4,60057,1.0
59000502,0,0,0,0,14,10,51700.0,-1.2,8442.0,0,4,1323.5,1,127000.0,2,8,5,109,4,60077,223.6067977
54987763,0,0,0,0,15,10,84700.0,6171.6,10850.0,0,7,1232.0,1,96000.0,2,11,9,88,5,151300,233.520877
59003950,0,0,0,0,16,10,68200.0,7033.2,38590.0,0,4,1263.5,1,102000.0,2,8,9,103,3,60024,200.0
54984577,0,0,0,0,16,10,117700.0,123812.4,112104.0,0,5,1311.5,1,91000.0,1,15,7,113,4,151306,1.0
54985691,0,0,0,0,11,10,85800.0,88140.0,81574.0,1,7,1241.0,3,71000.0,2,11,-1,80,5,450071,187.08286930000003
58985870,0,0,0,0,12,10,23100.0,25315.2,26423.0,0,5,1257.5,3,95000.0,2,15,5,93,5,60036,1.0
59001833,0,0,0,0,15,10,57200.0,31646.4,48829.0,0,4,1250.0,3,95000.0,2,8,9,111,4,60047,1.0
54992154,0,0,0,0,17,10,33000.0,36876.0,32433.0,0,4,1341.5,1,91000.0,1,8,5,100,4,151300,173.6605885
54986688,0,0,0,0,14,10,152900.0,31447.2,87408.0,0,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0
58997994,0,0,0,0,12,10,68200.0,47242.8,42320.0,0,4,1349.0,3,139000.0,2,8,5,109,5,151304,212.1320344
54984913,0,0,0,0,16,10,59400.0,55957.2,54668.0,0,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
58988822,0,0,0,0,10,10,36300.0,19333.2,28078.0,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
54985241,0,0,0,0,9,10,16500.0,-368.4,11783.0,0,7,1275.5,3,90000.0,2,11,5,110,4,450015,212.1320344
59002619,0,0,0,0,15,10,122100.0,2708.4,46366.0,0,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
58986188,0,0,0,0,14,10,82500.0,1825.2,75961.0,0,5,1314.5,1,119000.0,2,15,-1,75,5,450063,194.9358869
59003935,0,0,0,0,6,10,96800.0,13605.6,17414.0,0,4,1308.5,1,125000.0,1,8,5,104,3,72000,181.6590212
58989327,0,0,0,0,3,10,124300.0,47640.0,66135.0,0,7,1223.0,3,81000.0,2,11,5,114,4,151300,194.9358869
54988214,0,0,0,0,11,10,110000.0,17674.8,15229.0,0,7,1256.0,1,126000.0,2,11,9,102,3,350705,158.11388300000002
54989050,0,0,0,0,8,10,77000.0,24421.2,37897.0,0,4,1163.0,3,42000.0,2,8,10,113,4,151300,1.0
58993990,0,0,0,0,11,10,42900.0,44264.4,39976.0,1,7,1263.5,3,53000.0,2,11,5,111,5,60095,1.0
59003122,0,0,0,0,12,10,108900.0,159.6,15569.0,0,4,1278.5,3,115000.0,2,8,5,99,3,72000,173.20508080000002
59002170,0,0,0,0,13,10,55000.0,54009.6,55550.0,0,4,1256.0,3,141000.0,2,8,5,84,3,60031,223.6067977
54989257,0,0,0,0,11,10,73700.0,71998.8,67589.0,1,4,1242.5,3,56000.0,2,8,-1,85,5,330007,1.0
58992063,1,0,0,6,3,10,55000.0,0.0,3315.0,0,7,1137.5,3,88000.0,2,11,-1,107,4,450081,158.11388300000002
58985909,0,0,0,0,11,10,116600.0,114518.4,113011.0,0,5,1256.0,3,128000.0,2,15,5,114,4,510065,167.33200530000002
58986727,0,0,0,0,15,10,112200.0,95124.0,94930.0,1,5,1214.0,3,68000.0,2,15,5,92,3,550044,173.20508080000002
54989513,0,0,0,0,13,10,110000.0,1633.2,66585.0,0,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344
54989484,0,0,0,0,12,10,277200.0,-1.2,36329.0,0,4,1313.0,3,328000.0,2,8,5,90,5,151300,1.0
58987210,0,0,0,0,16,10,110000.0,4071.6,11415.0,0,5,1223.0,3,90000.0,2,15,5,101,3,450091,223.6067977
58982668,0,0,0,0,10,10,270600.0,80.4,6249.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003
58998809,0,0,0,0,13,10,170500.0,51757.2,111499.0,0,4,1278.5,3,186000.0,2,8,5,100,5,72000,173.20508080000002
58988534,0,0,0,0,11,10,75900.0,32538.0,49756.0,0,7,1223.0,3,63000.0,2,11,5,113,4,151300,1.0
59001692,0,0,0,0,16,10,156200.0,74083.2,89926.0,0,4,1257.5,1,110000.0,2,8,5,89,3,350063,189.7366596
54987487,0,0,0,0,13,10,100100.0,25935.6,53882.0,0,7,1304.0,3,135000.0,2,11,5,90,3,550109,282.8427125
58984882,0,0,0,0,12,10,55000.0,-2.4,49400.0,0,5,1290.5,1,106000.0,2,15,-1,112,3,450019,204.9390153
58986215,0,0,0,0,15,10,152900.0,19041.6,90621.0,0,5,1250.0,1,167000.0,2,15,-1,90,5,450080,141.4213562
54982916,0,0,0,0,11,10,20900.0,0.0,11600.0,0,5,1352.0,3,88000.0,2,15,9,101,5,350091,198.1464105
58991066,0,0,0,0,11,10,93500.0,87729.6,73608.0,0,7,1220.0,3,77000.0,2,11,5,94,5,72001,1.0
58983073,0,0,0,0,11,10,74800.0,55550.4,68213.0,0,5,1229.0,3,100000.0,2,15,5,102,5,60060,178.8854382
58986053,0,0,0,0,14,10,121000.0,320730.0,277557.0,0,5,1262.0,3,93000.0,2,15,9,86,5,151300,204.9390153
59004716,0,0,0,0,20,10,106700.0,103191.6,98670.0,0,4,1268.0,1,104000.0,2,8,9,95,5,60027,1.0
58983893,0,0,0,0,14,10,99000.0,29239.2,78912.0,0,5,1223.0,3,81000.0,2,15,9,112,4,60018,1.0
54987789,0,0,0,0,17,10,92400.0,0.0,17353.0,0,7,1289.0,3,130000.0,2,11,9,84,3,60019,1.0
58991751,0,0,0,0,17,10,55000.0,23517.6,38895.0,0,7,1308.5,3,123000.0,2,11,5,100,4,60014,200.0
59005413,0,0,0,0,21,10,50600.0,7234.8,47402.0,0,4,1226.0,3,73000.0,1,8,5,104,5,60058,158.11388300000002
58993153,0,0,0,0,20,10,55000.0,57186.0,50798.0,0,7,1227.5,3,68000.0,2,11,5,114,3,345009,192.3538406
58999718,0,0,0,0,19,10,214500.0,84118.8,156961.0,0,4,1308.5,3,312000.0,2,8,8,89,5,60014,1.0
58982721,0,0,0,0,17,10,57200.0,46681.2,54742.0,1,5,1269.5,3,86000.0,2,15,9,89,5,60019,1.0
58993710,0,0,0,0,25,10,110000.0,64870.8,114279.0,0,7,1304.0,1,130000.0,2,11,5,111,4,450046,223.6067977
59000498,0,0,0,0,24,10,57200.0,92520.0,123341.0,0,4,1352.0,1,128000.0,2,8,5,72,3,60058,1.0
54985197,0,0,0,0,21,10,162800.0,48924.0,87547.0,0,7,1191.5,3,70000.0,2,11,9,107,5,450032,192.3538406
58983376,0,0,0,0,22,10,94600.0,-33.6,89692.0,0,5,1272.5,3,49000.0,2,15,-1,86,5,330004,200.0
58999582,0,0,0,0,8,10,75900.0,44551.2,62236.0,0,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0
59004100,0,0,0,0,27,10,36300.0,14038.8,17265.0,0,4,1299.5,3,35000.0,2,8,5,111,3,60029,1.0
59001898,1,0,0,11,23,10,30800.0,1471.2,14089.0,0,4,1179.5,3,56000.0,2,8,5,99,3,72000,234.520788
54985197,1,0,0,15,8,10,198000.0,199015.2,180500.0,0,7,1191.5,3,70000.0,2,11,9,107,5,450032,192.3538406
59004571,0,0,0,0,18,10,126500.0,30338.4,55225.0,0,4,1241.0,1,115000.0,2,8,5,105,3,151300,221.3594362
59003000,0,0,0,0,17,10,36300.0,969.6,18340.0,0,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
59001343,0,0,0,0,14,10,155100.0,7158.0,32437.0,0,4,1272.5,3,170000.0,2,8,5,110,4,60019,1.0
58999868,0,0,0,0,9,10,107800.0,238.8,37303.0,0,4,1275.5,3,136000.0,2,8,5,113,4,60000,1.0
58989594,0,0,0,0,13,10,33000.0,36072.0,34389.0,1,7,1317.5,3,127000.0,2,11,9,88,5,71000,200.0
59005880,0,0,0,0,20,10,73700.0,-4.8,1060.0,0,4,1241.0,1,86000.0,1,8,5,104,3,72000,187.08286930000003
58989781,0,0,0,0,14,10,62700.0,47877.6,58393.0,1,7,1241.0,1,70000.0,2,11,-1,106,4,450032,200.0
54983466,0,0,0,0,12,10,173800.0,590.4,10939.0,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
58989576,0,0,0,0,12,10,133100.0,2391.6,8510.0,0,7,1272.5,3,119000.0,2,11,5,82,5,60068,202.4845673
58986784,3,0,0,54,14,10,46200.0,19249.2,49285.0,1,5,1242.5,3,75000.0,2,15,5,109,4,510020,173.20508080000002
58994340,0,0,0,0,18,10,119900.0,133746.0,114021.0,1,7,1281.5,1,75000.0,2,11,5,87,5,72049,1.0
58985654,0,0,0,0,14,10,92400.0,47910.0,67156.0,0,5,1214.0,3,114000.0,2,15,5,90,5,60091,1.0
59001563,0,0,0,0,16,10,96800.0,25882.8,69184.0,1,4,1214.0,3,56000.0,2,8,5,109,3,151300,200.0
58989236,0,0,0,0,12,10,82500.0,15727.2,57083.0,1,7,1268.0,3,90000.0,2,11,5,86,5,71002,1.0
54991404,0,0,0,0,17,10,165000.0,97972.8,85882.0,0,4,1278.5,1,201000.0,2,8,5,102,5,72000,1.0
58990758,0,0,0,0,13,10,134200.0,32592.0,57378.0,0,7,1284.5,3,106000.0,2,11,9,104,4,60036,1.0
54983694,0,0,0,0,15,10,165000.0,1641.6,69540.0,0,5,1329.5,3,195000.0,2,15,5,64,5,60065,1.0
54985523,0,0,0,0,4,10,117700.0,110311.2,107202.0,0,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003
54983232,0,0,0,0,14,10,88000.0,12409.2,36418.0,1,5,1230.5,3,72000.0,2,15,9,113,4,151304,173.20508080000002
58996127,0,0,0,0,1,10,55000.0,6025.2,50137.0,0,7,1266.5,1,165000.0,2,11,5,111,3,60084,1.0
59000851,0,0,0,0,19,10,228800.0,14348.4,55211.0,0,4,1302.5,3,410000.0,2,8,9,84,5,60018,1.0
54982697,0,0,0,0,17,10,135300.0,360.0,48811.0,0,5,1320.5,3,130000.0,2,15,5,85,5,60047,212.1320344
58988902,0,0,0,0,17,10,79200.0,147804.0,177082.0,0,7,1287.5,3,164000.0,2,11,5,100,5,60026,282.8427125
58986339,0,0,0,0,22,10,11000.0,9780.0,10500.0,0,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.4993734
54991492,0,0,0,0,4,10,68200.0,0.0,5156.0,1,4,1256.0,1,120000.0,2,8,5,99,4,151000,173.20508080000002
54990272,0,0,0,0,23,10,40700.0,33541.2,41021.0,0,4,1230.5,3,85000.0,2,8,5,86,5,72000,1.0
58989402,0,0,0,0,22,10,165000.0,505.2,24844.0,0,7,1325.0,1,195000.0,2,11,5,109,5,350703,221.3594362
58998658,0,0,0,0,24,10,135300.0,41614.8,117013.0,0,4,1311.5,1,169000.0,2,8,-1,112,5,72000,1.0
59001565,0,0,0,0,7,10,121000.0,109609.2,118129.0,0,4,1302.5,3,143000.0,2,8,5,75,5,60014,1.0
59001171,0,0,0,0,10,10,95700.0,84577.2,87389.0,0,4,1200.5,3,69000.0,2,8,5,104,5,60064,1.0
58988196,0,0,0,0,20,10,129800.0,44272.8,120357.0,0,5,1289.0,1,173000.0,2,15,5,112,3,350702,200.0
58991271,0,0,0,0,16,10,82500.0,17002.8,47359.0,0,7,1314.5,1,150000.0,1,11,-1,115,5,72000,1.0
58990200,0,0,0,0,14,10,55000.0,18867.6,39836.0,0,7,1268.0,3,101000.0,2,11,4,108,5,450032,200.0
54984987,0,0,0,0,7,10,119900.0,55591.2,94856.0,0,5,1296.5,1,130000.0,2,15,5,110,3,361039,187.08286930000003
54983470,0,0,0,0,14,10,88000.0,64806.0,78205.0,0,5,1238.0,3,104000.0,2,15,7,110,4,450075,243.0370342
54989095,0,0,0,0,15,10,95700.0,189802.8,184308.0,1,4,1230.5,3,79000.0,2,8,5,112,4,72015,173.20508080000002
58998866,0,0,0,0,14,10,88000.0,7699.2,70494.0,1,4,1287.5,3,126000.0,1,8,5,99,5,151000,173.20508080000002
58990897,0,0,0,0,17,10,79200.0,-12.0,71592.0,0,7,1310.0,3,128000.0,2,11,9,105,5,60052,223.6067977
54987316,0,0,0,0,18,10,40700.0,-42.0,38084.0,0,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
58990724,0,0,0,0,3,10,165000.0,-54.0,4825.0,0,7,1278.5,3,71000.0,2,11,1,111,3,60019,316.22776600000003
59001201,0,0,0,0,2,10,110000.0,3530.4,7318.0,0,4,1320.5,1,122000.0,2,8,5,103,5,60046,1.0
54984131,0,0,0,0,13,10,85800.0,66283.2,67011.0,0,5,1244.0,3,57000.0,2,15,5,95,5,151300,173.20508080000002
58982668,0,0,0,0,11,10,99000.0,5311.2,30410.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003
59002145,0,0,0,0,17,10,85800.0,0.0,50147.0,0,4,1358.0,3,162000.0,2,8,5,110,4,72001,1.0
58984882,0,0,0,0,15,10,27500.0,25770.0,27017.0,0,5,1290.5,1,106000.0,2,15,-1,112,3,450019,204.9390153
58985063,0,0,0,0,14,10,114400.0,87037.2,73030.0,0,5,1215.5,3,94000.0,2,15,-1,86,5,550088,223.6067977
54986274,0,0,0,0,6,10,62700.0,50032.8,66251.0,0,7,1262.0,3,106000.0,2,11,9,109,4,450002,173.20508080000002
58989048,0,0,0,0,12,10,55000.0,24220.8,50060.0,0,7,1298.0,3,182000.0,2,11,5,100,5,60001,244.94897430000003
58991249,0,0,0,0,16,10,116600.0,4662.0,43032.0,0,7,1296.5,3,138000.0,1,11,5,100,5,60027,158.11388300000002
58984882,0,0,0,0,15,10,55000.0,28540.8,53295.0,0,5,1290.5,1,106000.0,2,15,-1,112,3,450019,204.9390153
59005838,0,0,0,0,21,10,27500.0,27253.2,27528.0,0,4,1257.5,3,35000.0,2,8,3,112,4,72014,1.0
54990315,0,0,0,0,16,10,13200.0,0.0,6313.0,0,4,1235.0,3,84000.0,2,8,5,82,5,60044,1.0
58994712,0,0,0,0,20,10,77000.0,5862.0,15477.0,0,7,1287.5,1,135000.0,2,11,5,109,4,72000,1.0
54985261,0,0,0,0,10,10,149600.0,106514.4,134576.0,0,7,1353.5,1,187000.0,2,11,-1,114,5,340018,207.3644135
58982668,0,0,0,0,20,10,148500.0,0.0,30821.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003
59004779,0,0,0,0,28,10,129800.0,1633.2,29993.0,0,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17384
58996127,0,0,0,0,27,10,91300.0,52260.0,83135.0,0,7,1266.5,1,165000.0,2,11,5,111,3,60084,1.0
54989286,0,0,0,0,12,10,73700.0,-673.2,54987.0,0,4,1269.5,3,162000.0,2,8,9,81,5,60019,1.0
54989286,0,0,0,0,4,10,73700.0,-1.2,54987.0,0,4,1269.5,3,162000.0,2,8,9,81,5,60019,1.0
58989048,0,0,0,0,13,10,154000.0,17078.4,132613.0,0,7,1298.0,3,182000.0,2,11,5,100,5,60001,244.94897430000003
58991841,0,0,0,0,16,10,108900.0,7514.4,86340.0,0,7,1286.0,3,260000.0,2,11,5,109,3,151300,1.0
58987368,1,0,0,1,16,10,55000.0,2193.6,50490.0,0,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003
58983108,0,0,0,0,11,10,154000.0,0.0,18917.0,0,5,1415.0,3,169000.0,2,15,5,81,5,72000,237.1708245
59005290,0,0,0,0,20,10,140250.0,0.0,44145.0,0,4,1320.5,1,138000.0,2,8,9,108,3,60000,212.407627
59005680,0,0,0,0,20,10,62700.0,69159.6,58132.0,0,4,1274.0,1,93000.0,1,8,5,100,3,60019,173.20508080000002
58982672,0,0,0,0,12,10,55000.0,1833.6,51049.0,0,5,1239.5,3,58000.0,2,15,5,107,5,60017,1.0
58988855,0,0,0,0,13,10,71500.0,5689.2,53617.0,0,7,1328.0,3,163000.0,2,11,9,79,5,60062,1.0
58982668,0,0,0,0,2,10,137500.0,708.0,2908.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003
58982668,0,0,0,0,5,10,137500.0,0.0,2908.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003
58982668,0,0,0,0,9,10,110000.0,0.0,2908.0,0,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003
54986544,0,0,0,0,15,10,73700.0,19471.2,39058.0,1,7,1214.0,3,51000.0,2,11,9,111,5,72000,1.0
59000822,0,0,0,0,16,10,27500.0,1836.0,2811.0,0,4,1275.5,3,284000.0,2,8,5,107,5,60000,1.0
54982530,0,0,0,0,12,10,134200.0,673.2,24117.0,0,5,1272.5,3,120000.0,1,15,5,110,5,72000,187.08286930000003
58984801,0,0,0,0,15,10,83600.0,59222.4,71760.0,0,5,1265.0,1,90000.0,2,15,-1,110,5,450018,187.08286930000003
54986544,0,0,0,0,16,10,68200.0,17772.0,15661.0,1,7,1214.0,3,51000.0,2,11,9,111,5,72000,1.0
54989030,1,0,0,1,15,10,57200.0,0.0,12692.0,0,4,1244.0,3,119000.0,2,8,9,100,3,60067,1.0
54991474,0,0,0,0,19,10,58300.0,890.4,24619.0,0,4,1256.0,1,129000.0,2,8,9,110,5,60042,1.0
58984255,0,0,0,0,15,10,55000.0,10900.8,39730.0,1,5,1223.0,3,50000.0,2,15,5,89,3,151300,1.0
54986705,0,0,0,0,16,10,55000.0,324123.6,270603.0,0,7,1233.5,3,56000.0,2,11,5,80,5,60052,1.0
58990002,0,0,0,0,3,10,46200.0,18600.0,16000.0,0,7,1277.0,3,101000.0,2,11,9,106,4,450050,200.0699878
58982401,0,0,0,0,4,10,44000.0,44740.8,39873.0,0,7,1322.0,3,133000.0,2,11,9,99,3,350609,209.8570942
59002872,0,0,0,0,22,10,160600.0,75727.2,116847.0,0,4,1307.0,1,133000.0,2,8,5,110,3,60043,1.0
58988867,0,0,0,0,2,10,123200.0,2211.6,49048.0,0,7,1170.5,3,71000.0,2,11,5,111,4,151307,200.0
54985523,0,0,0,0,21,10,62700.0,0.0,53536.0,0,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003
54985523,0,0,0,0,1,10,62700.0,1917.6,53536.0,0,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003
58989550,0,0,0,0,1,10,23100.0,0.0,1623.0,0,7,1283.0,3,67000.0,2,11,5,114,4,60026,200.0
54990557,0,0,0,0,19,10,91300.0,102013.2,91341.0,0,4,1298.0,1,124000.0,2,8,5,89,3,151009,200.0
58999582,0,0,0,0,17,10,49500.0,13311.6,24588.0,0,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0
54989370,0,0,0,0,15,10,169400.0,12390.0,24245.0,0,4,1293.5,3,201000.0,2,8,9,113,5,72049,223.6067977
